date,commodity,commodity_code,is_observed_source,price_idr,year,month,quarter,day_of_week,week_of_year,is_month_start,is_month_end,price_lag_1d,price_lag_7d,price_lag_30d,price_change_1d_pct,price_change_7d_pct,price_change_30d_pct,rolling_mean_7d,rolling_mean_30d,rolling_std_30d,price_vs_ma30_pct,volatility_30d_pct,target_7d_inflation_pct,target_30d_inflation_pct
2021-01-25,beras,1,1,11800.0,2021,1,1,0,4,0,0,11800.0,11800.0,11950.0,0.0,0.0,-1.2552,11800.0,11871.6667,173.0474,-0.6037,1.1144,0.0,0.0
2021-01-26,beras,1,1,11800.0,2021,1,1,1,4,0,0,11800.0,11800.0,11950.0,0.0,0.0,-1.2552,11800.0,11866.6667,172.873,-0.5618,1.1144,0.0,0.0
2021-01-27,beras,1,1,11800.0,2021,1,1,2,4,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11866.6667,172.873,-0.5618,1.0904,0.0,0.0
2021-01-28,beras,1,1,11800.0,2021,1,1,3,4,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11866.6667,172.873,-0.5618,1.0904,0.0,0.0
2021-01-29,beras,1,1,11850.0,2021,1,1,4,4,0,0,11800.0,11800.0,11800.0,0.4237,0.4237,0.4237,11807.1429,11868.3333,172.4486,-0.1545,1.093,-0.4219,-0.4219
2021-01-30,beras,1,0,11850.0,2021,1,1,5,4,0,0,11850.0,11800.0,12300.0,0.0,0.4237,-3.6585,11814.2857,11853.3333,151.9604,-0.0281,0.7488,-0.4219,-0.4219
2021-01-31,beras,1,0,11850.0,2021,1,1,6,4,0,1,11850.0,11800.0,12300.0,0.0,0.4237,-3.6585,11821.4286,11838.3333,126.4116,0.0985,0.7488,-0.4219,-0.4219
2021-02-01,beras,1,1,11800.0,2021,2,1,0,5,1,0,11850.0,11800.0,12300.0,-0.4219,0.0,-4.065,11821.4286,11821.6667,91.617,-0.1833,0.7504,0.0,0.0
2021-02-02,beras,1,1,11800.0,2021,2,1,1,5,0,0,11800.0,11800.0,12300.0,0.0,0.0,-4.065,11821.4286,11805.0,15.2564,-0.0424,0.7504,0.0,0.0
2021-02-03,beras,1,1,11800.0,2021,2,1,2,5,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11821.4286,11805.0,15.2564,-0.0424,0.111,0.0,0.0
2021-02-04,beras,1,1,11800.0,2021,2,1,3,5,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11821.4286,11805.0,15.2564,-0.0424,0.111,0.0,0.0
2021-02-05,beras,1,1,11800.0,2021,2,1,4,5,0,0,11800.0,11850.0,11800.0,0.0,-0.4219,0.0,11814.2857,11805.0,15.2564,-0.0424,0.111,-2.1186,0.0
2021-02-06,beras,1,0,11800.0,2021,2,1,5,5,0,0,11800.0,11850.0,11800.0,0.0,-0.4219,0.0,11807.1429,11805.0,15.2564,-0.0424,0.111,-2.1186,0.0
2021-02-07,beras,1,0,11800.0,2021,2,1,6,5,0,0,11800.0,11850.0,11800.0,0.0,-0.4219,0.0,11800.0,11805.0,15.2564,-0.0424,0.111,-2.1186,0.0
2021-02-08,beras,1,1,11800.0,2021,2,1,0,6,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11805.0,15.2564,-0.0424,0.111,0.0,0.0
2021-02-09,beras,1,1,11800.0,2021,2,1,1,6,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11805.0,15.2564,-0.0424,0.111,0.0,5.0847
2021-02-10,beras,1,1,11800.0,2021,2,1,2,6,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11805.0,15.2564,-0.0424,0.111,0.0,0.0
2021-02-11,beras,1,1,11800.0,2021,2,1,3,6,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11805.0,15.2564,-0.0424,0.111,0.0,0.0
2021-02-12,beras,1,1,11550.0,2021,2,1,4,6,0,0,11800.0,11800.0,11800.0,-2.1186,-2.1186,-2.1186,11764.2857,11796.6667,49.0133,-2.091,0.4024,2.1645,2.1645
2021-02-13,beras,1,0,11550.0,2021,2,1,5,6,0,0,11550.0,11800.0,11800.0,0.0,-2.1186,-2.1186,11728.5714,11788.3333,66.5444,-2.0218,0.4024,2.1645,2.1645
2021-02-14,beras,1,0,11550.0,2021,2,1,6,6,0,0,11550.0,11800.0,11800.0,0.0,-2.1186,-2.1186,11692.8571,11780.0,79.4377,-1.9525,0.4024,2.1645,2.1645
2021-02-15,beras,1,1,11800.0,2021,2,1,0,7,0,0,11550.0,11800.0,11800.0,2.1645,0.0,0.0,11692.8571,11780.0,79.4377,0.1698,0.5733,0.0,0.0
2021-02-16,beras,1,1,11800.0,2021,2,1,1,7,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11692.8571,11780.0,79.4377,0.1698,0.5733,0.0,0.4237
2021-02-17,beras,1,1,11800.0,2021,2,1,2,7,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11692.8571,11780.0,79.4377,0.1698,0.5733,0.0,0.0
2021-02-18,beras,1,1,11800.0,2021,2,1,3,7,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11692.8571,11780.0,79.4377,0.1698,0.5733,0.0,0.0
2021-02-19,beras,1,1,11800.0,2021,2,1,4,7,0,0,11800.0,11550.0,11800.0,0.0,2.1645,0.0,11728.5714,11780.0,79.4377,0.1698,0.5733,0.0,0.0
2021-02-20,beras,1,0,11800.0,2021,2,1,5,7,0,0,11800.0,11550.0,11800.0,0.0,2.1645,0.0,11764.2857,11780.0,79.4377,0.1698,0.5733,0.0,0.0
2021-02-21,beras,1,0,11800.0,2021,2,1,6,7,0,0,11800.0,11550.0,11800.0,0.0,2.1645,0.0,11800.0,11780.0,79.4377,0.1698,0.5733,0.0,0.0
2021-02-22,beras,1,1,11800.0,2021,2,1,0,8,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11780.0,79.4377,0.1698,0.5733,0.0,0.0
2021-02-23,beras,1,1,11800.0,2021,2,1,1,8,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11780.0,79.4377,0.1698,0.5733,0.0,0.0
2021-02-24,beras,1,1,11800.0,2021,2,1,2,8,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11780.0,79.4377,0.1698,0.5733,0.0,0.0
2021-02-25,beras,1,1,11800.0,2021,2,1,3,8,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11780.0,79.4377,0.1698,0.5733,0.0,0.0
2021-02-26,beras,1,1,11800.0,2021,2,1,4,8,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11780.0,79.4377,0.1698,0.5733,0.0,0.0
2021-02-27,beras,1,0,11800.0,2021,2,1,5,8,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11780.0,79.4377,0.1698,0.5733,0.0,0.0
2021-02-28,beras,1,0,11800.0,2021,2,1,6,8,0,1,11800.0,11800.0,11850.0,0.0,0.0,-0.4219,11800.0,11778.3333,78.4366,0.184,0.5677,0.0,0.0
2021-03-01,beras,1,1,11800.0,2021,3,1,0,9,1,0,11800.0,11800.0,11850.0,0.0,0.0,-0.4219,11800.0,11776.6667,77.3854,0.1981,0.5677,0.0,0.0
2021-03-02,beras,1,1,11800.0,2021,3,1,1,9,0,0,11800.0,11800.0,11850.0,0.0,0.0,-0.4219,11800.0,11775.0,76.2821,0.2123,0.5677,0.0,0.0
2021-03-03,beras,1,1,11800.0,2021,3,1,2,9,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11775.0,76.2821,0.2123,0.5624,0.0,11.8644
2021-03-04,beras,1,1,11800.0,2021,3,1,3,9,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11775.0,76.2821,0.2123,0.5624,5.0847,11.8644
2021-03-05,beras,1,1,11800.0,2021,3,1,4,9,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11775.0,76.2821,0.2123,0.5624,0.0,11.8644
2021-03-06,beras,1,0,11800.0,2021,3,1,5,9,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11775.0,76.2821,0.2123,0.5624,0.0,0.0
2021-03-07,beras,1,0,11800.0,2021,3,1,6,9,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11775.0,76.2821,0.2123,0.5624,0.0,0.0
2021-03-08,beras,1,1,11800.0,2021,3,1,0,10,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11775.0,76.2821,0.2123,0.5624,0.0,0.0
2021-03-09,beras,1,1,11800.0,2021,3,1,1,10,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11775.0,76.2821,0.2123,0.5624,0.0,0.0
2021-03-10,beras,1,1,11800.0,2021,3,1,2,10,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11775.0,76.2821,0.2123,0.5624,0.0,0.0
2021-03-11,beras,1,1,12400.0,2021,3,1,3,10,0,0,11800.0,11800.0,11800.0,5.0847,5.0847,5.0847,11885.7143,11795.0,137.3079,5.1293,1.0852,-4.4355,-4.8387
2021-03-12,beras,1,1,11800.0,2021,3,1,4,10,0,0,12400.0,11800.0,11800.0,-4.8387,0.0,0.0,11885.7143,11795.0,137.3079,0.0424,1.4196,0.0,0.0
2021-03-13,beras,1,0,11800.0,2021,3,1,5,10,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11885.7143,11795.0,137.3079,0.0424,1.4196,0.0,0.0
2021-03-14,beras,1,0,11800.0,2021,3,1,6,10,0,0,11800.0,11800.0,11550.0,0.0,0.0,2.1645,11885.7143,11803.3333,129.2774,-0.0282,1.3615,0.0,0.0
2021-03-15,beras,1,1,11800.0,2021,3,1,0,11,0,0,11800.0,11800.0,11550.0,0.0,0.0,2.1645,11885.7143,11811.6667,120.1173,-0.0988,1.3615,0.0,0.0
2021-03-16,beras,1,1,11800.0,2021,3,1,1,11,0,0,11800.0,11800.0,11550.0,0.0,0.0,2.1645,11885.7143,11820.0,109.5445,-0.1692,1.3615,0.0,0.0
2021-03-17,beras,1,1,11800.0,2021,3,1,2,11,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11885.7143,11820.0,109.5445,-0.1692,1.3034,0.0,0.0
2021-03-18,beras,1,1,11850.0,2021,3,1,3,11,0,0,11800.0,12400.0,11800.0,0.4237,-4.4355,0.4237,11807.1429,11821.6667,109.6101,0.2397,1.3056,-0.4219,-0.4219
2021-03-19,beras,1,1,11800.0,2021,3,1,4,11,0,0,11850.0,11800.0,11800.0,-0.4219,0.0,0.0,11807.1429,11821.6667,109.6101,-0.1833,1.3081,0.0,0.0
2021-03-20,beras,1,0,11800.0,2021,3,1,5,11,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11807.1429,11821.6667,109.6101,-0.1833,1.3081,0.0,0.0
2021-03-21,beras,1,0,11800.0,2021,3,1,6,11,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11807.1429,11821.6667,109.6101,-0.1833,1.3081,0.0,-0.4237
2021-03-22,beras,1,1,11800.0,2021,3,1,0,12,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11807.1429,11821.6667,109.6101,-0.1833,1.3081,0.0,-0.4237
2021-03-23,beras,1,1,11800.0,2021,3,1,1,12,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11807.1429,11821.6667,109.6101,-0.1833,1.3081,0.0,0.4237
2021-03-24,beras,1,1,11800.0,2021,3,1,2,12,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11807.1429,11821.6667,109.6101,-0.1833,1.3081,0.0,-0.4237
2021-03-25,beras,1,1,11800.0,2021,3,1,3,12,0,0,11800.0,11850.0,11800.0,0.0,-0.4219,0.0,11800.0,11821.6667,109.6101,-0.1833,1.3081,0.0,-0.4237
2021-03-26,beras,1,1,11800.0,2021,3,1,4,12,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11821.6667,109.6101,-0.1833,1.3081,11.8644,-0.4237
2021-03-27,beras,1,0,11800.0,2021,3,1,5,12,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11821.6667,109.6101,-0.1833,1.3081,11.8644,-0.4237
2021-03-28,beras,1,0,11800.0,2021,3,1,6,12,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11821.6667,109.6101,-0.1833,1.3081,11.8644,-0.4237
2021-03-29,beras,1,1,11800.0,2021,3,1,0,13,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11821.6667,109.6101,-0.1833,1.3081,0.0,-0.4237
2021-03-30,beras,1,1,11800.0,2021,3,1,1,13,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11821.6667,109.6101,-0.1833,1.3081,0.0,-0.4237
2021-03-31,beras,1,1,11800.0,2021,3,1,2,13,0,1,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11821.6667,109.6101,-0.1833,1.3081,0.0,-0.4237
2021-04-01,beras,1,1,11800.0,2021,4,2,3,13,1,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11821.6667,109.6101,-0.1833,1.3081,0.0,-0.4237
2021-04-02,beras,1,1,13200.0,2021,4,2,4,13,0,0,11800.0,11800.0,11800.0,11.8644,11.8644,11.8644,12000.0,11868.3333,274.3278,11.2203,2.5291,-10.6061,-10.9848
2021-04-03,beras,1,0,13200.0,2021,4,2,5,13,0,0,13200.0,11800.0,11800.0,0.0,11.8644,11.8644,12200.0,11915.0,366.0483,10.7847,2.5291,-10.6061,-10.9848
2021-04-04,beras,1,0,13200.0,2021,4,2,6,13,0,0,13200.0,11800.0,11800.0,0.0,11.8644,11.8644,12400.0,11961.6667,433.8447,10.3525,2.5291,-10.6061,-10.9848
2021-04-05,beras,1,1,11800.0,2021,4,2,0,14,0,0,13200.0,11800.0,11800.0,-10.6061,0.0,0.0,12400.0,11961.6667,433.8447,-1.3515,3.2313,0.0,-0.4237
2021-04-06,beras,1,1,11800.0,2021,4,2,1,14,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,12400.0,11961.6667,433.8447,-1.3515,3.2313,0.0,-0.4237
2021-04-07,beras,1,1,11800.0,2021,4,2,2,14,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,12400.0,11961.6667,433.8447,-1.3515,3.2313,0.0,-0.4237
2021-04-08,beras,1,1,11800.0,2021,4,2,3,14,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,12400.0,11961.6667,433.8447,-1.3515,3.2313,0.0,-0.4237
2021-04-09,beras,1,1,11800.0,2021,4,2,4,14,0,0,11800.0,13200.0,11800.0,0.0,-10.6061,0.0,12200.0,11961.6667,433.8447,-1.3515,3.2313,0.0,-0.4237
2021-04-10,beras,1,0,11800.0,2021,4,2,5,14,0,0,11800.0,13200.0,12400.0,0.0,-10.6061,-4.8387,12000.0,11941.6667,426.7122,-1.1863,3.0883,0.0,-0.4237
2021-04-11,beras,1,0,11800.0,2021,4,2,6,14,0,0,11800.0,13200.0,11800.0,0.0,-10.6061,0.0,11800.0,11941.6667,426.7122,-1.1863,2.9569,0.0,-0.4237
2021-04-12,beras,1,1,11800.0,2021,4,2,0,15,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11941.6667,426.7122,-1.1863,2.9569,0.0,-0.4237
2021-04-13,beras,1,1,11800.0,2021,4,2,1,15,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11941.6667,426.7122,-1.1863,2.9569,-0.4237,-0.4237
2021-04-14,beras,1,1,11800.0,2021,4,2,2,15,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11941.6667,426.7122,-1.1863,2.9569,-0.4237,-0.4237
2021-04-15,beras,1,1,11800.0,2021,4,2,3,15,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11941.6667,426.7122,-1.1863,2.9569,0.4237,-0.4237
2021-04-16,beras,1,1,11800.0,2021,4,2,4,15,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11941.6667,426.7122,-1.1863,2.9569,-0.4237,-0.4237
2021-04-17,beras,1,0,11800.0,2021,4,2,5,15,0,0,11800.0,11800.0,11850.0,0.0,0.0,-0.4219,11800.0,11940.0,427.18,-1.1725,2.956,-0.4237,-0.4237
2021-04-18,beras,1,0,11800.0,2021,4,2,6,15,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11940.0,427.18,-1.1725,2.9548,-0.4237,-0.4237
2021-04-19,beras,1,1,11800.0,2021,4,2,0,16,0,0,11800.0,11800.0,11800.0,0.0,0.0,0.0,11800.0,11940.0,427.18,-1.1725,2.9548,-0.4237,-0.4237
2021-04-20,beras,1,1,11750.0,2021,4,2,1,16,0,0,11800.0,11800.0,11800.0,-0.4237,-0.4237,-0.4237,11792.8571,11938.3333,427.8421,-1.5776,2.9561,0.0,0.0
2021-04-21,beras,1,1,11750.0,2021,4,2,2,16,0,0,11750.0,11800.0,11800.0,0.0,-0.4237,-0.4237,11785.7143,11936.6667,428.4964,-1.5638,2.9561,0.0,0.0
2021-04-22,beras,1,1,11850.0,2021,4,2,3,16,0,0,11750.0,11800.0,11800.0,0.8511,0.4237,0.4237,11792.8571,11938.3333,428.0435,-0.7399,2.9599,-0.8439,-0.8439
2021-04-23,beras,1,1,11750.0,2021,4,2,4,16,0,0,11850.0,11800.0,11800.0,-0.8439,-0.4237,-0.4237,11785.7143,11936.6667,428.6976,-1.5638,2.9644,0.0,0.0
2021-04-24,beras,1,0,11750.0,2021,4,2,5,16,0,0,11750.0,11800.0,11800.0,0.0,-0.4237,-0.4237,11778.5714,11935.0,429.3439,-1.5501,2.9644,0.0,0.0
2021-04-25,beras,1,0,11750.0,2021,4,2,6,16,0,0,11750.0,11800.0,11800.0,0.0,-0.4237,-0.4237,11771.4286,11933.3333,429.9826,-1.5363,2.9644,0.0,0.0
2021-04-26,beras,1,1,11750.0,2021,4,2,0,17,0,0,11750.0,11800.0,11800.0,0.0,-0.4237,-0.4237,11764.2857,11931.6667,430.6137,-1.5226,2.9644,0.0,3.4043
2021-04-27,beras,1,1,11750.0,2021,4,2,1,17,0,0,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11764.2857,11930.0,431.2372,-1.5088,2.9644,0.0,0.0
2021-04-28,beras,1,1,11750.0,2021,4,2,2,17,0,0,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11764.2857,11928.3333,431.8531,-1.495,2.9644,0.0,0.0
2021-04-29,beras,1,1,11750.0,2021,4,2,3,17,0,0,11750.0,11850.0,11800.0,0.0,-0.8439,-0.4237,11750.0,11926.6667,432.4615,-1.4813,2.9644,0.0,0.0
2021-04-30,beras,1,1,11750.0,2021,4,2,4,17,0,1,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11750.0,11925.0,433.0625,-1.4675,2.9644,0.0,0.0
2021-05-01,beras,1,0,11750.0,2021,5,2,5,17,1,0,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11750.0,11923.3333,433.6559,-1.4537,2.9644,0.0,0.0
2021-05-02,beras,1,0,11750.0,2021,5,2,6,17,0,0,11750.0,11750.0,13200.0,0.0,0.0,-10.9848,11750.0,11875.0,361.212,-1.0526,1.9481,0.0,8.9362
2021-05-03,beras,1,1,11750.0,2021,5,2,0,18,0,0,11750.0,11750.0,13200.0,0.0,0.0,-10.9848,11750.0,11826.6667,260.8783,-0.6483,1.9481,0.0,0.0
2021-05-04,beras,1,1,11750.0,2021,5,2,1,18,0,0,11750.0,11750.0,13200.0,0.0,0.0,-10.9848,11750.0,11778.3333,28.416,-0.2406,1.9481,0.0,0.0
2021-05-05,beras,1,1,11750.0,2021,5,2,2,18,0,0,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11750.0,11776.6667,28.5673,-0.2264,0.2356,0.0,0.0
2021-05-06,beras,1,1,11750.0,2021,5,2,3,18,0,0,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11750.0,11775.0,28.6176,-0.2123,0.2356,0.0,0.0
2021-05-07,beras,1,1,11750.0,2021,5,2,4,18,0,0,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11750.0,11773.3333,28.5673,-0.1982,0.2356,0.0,0.0
2021-05-08,beras,1,0,11750.0,2021,5,2,5,18,0,0,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11750.0,11771.6667,28.416,-0.1841,0.2356,0.0,0.0
2021-05-09,beras,1,0,11750.0,2021,5,2,6,18,0,0,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11750.0,11770.0,28.1621,-0.1699,0.2356,0.0,0.0
2021-05-10,beras,1,1,11750.0,2021,5,2,0,19,0,0,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11750.0,11768.3333,27.8027,-0.1558,0.2356,0.0,0.0
2021-05-11,beras,1,1,11750.0,2021,5,2,1,19,0,0,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11750.0,11766.6667,27.3336,-0.1416,0.2356,0.0,-0.4255
2021-05-12,beras,1,0,11750.0,2021,5,2,2,19,0,0,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11750.0,11765.0,26.7492,-0.1275,0.2356,0.0,-0.4255
2021-05-13,beras,1,0,11750.0,2021,5,2,3,19,0,0,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11750.0,11763.3333,26.0415,-0.1133,0.2356,0.0,-0.4255
2021-05-14,beras,1,0,11750.0,2021,5,2,4,19,0,0,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11750.0,11761.6667,25.2003,-0.0992,0.2356,0.0,-0.4255
2021-05-15,beras,1,0,11750.0,2021,5,2,5,19,0,0,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11750.0,11760.0,24.2117,-0.085,0.2356,0.0,0.0
2021-05-16,beras,1,0,11750.0,2021,5,2,6,19,0,0,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11750.0,11758.3333,23.0567,-0.0709,0.2356,0.0,0.0
2021-05-17,beras,1,1,11750.0,2021,5,2,0,20,0,0,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11750.0,11756.6667,21.7086,-0.0567,0.2356,0.0,0.0
2021-05-18,beras,1,1,11750.0,2021,5,2,1,20,0,0,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11750.0,11755.0,20.1289,-0.0425,0.2356,0.0,0.0
2021-05-19,beras,1,1,11750.0,2021,5,2,2,20,0,0,11750.0,11750.0,11800.0,0.0,0.0,-0.4237,11750.0,11753.3333,18.2574,-0.0284,0.2356,3.4043,0.0
2021-05-20,beras,1,1,11750.0,2021,5,2,3,20,0,0,11750.0,11750.0,11750.0,0.0,0.0,0.0,11750.0,11753.3333,18.2574,-0.0284,0.2226,0.0,0.0
2021-05-21,beras,1,1,11750.0,2021,5,2,4,20,0,0,11750.0,11750.0,11750.0,0.0,0.0,0.0,11750.0,11753.3333,18.2574,-0.0284,0.2226,0.0,0.0
2021-05-22,beras,1,0,11750.0,2021,5,2,5,20,0,0,11750.0,11750.0,11850.0,0.0,0.0,-0.8439,11750.0,11750.0,0.0,0.0,0.1541,0.0,0.0
2021-05-23,beras,1,0,11750.0,2021,5,2,6,20,0,0,11750.0,11750.0,11750.0,0.0,0.0,0.0,11750.0,11750.0,0.0,0.0,0.0,0.0,0.0
2021-05-24,beras,1,1,11750.0,2021,5,2,0,21,0,0,11750.0,11750.0,11750.0,0.0,0.0,0.0,11750.0,11750.0,0.0,0.0,0.0,0.0,0.0
2021-05-25,beras,1,1,11750.0,2021,5,2,1,21,0,0,11750.0,11750.0,11750.0,0.0,0.0,0.0,11750.0,11750.0,0.0,0.0,0.0,8.9362,0.0
2021-05-26,beras,1,1,12150.0,2021,5,2,2,21,0,0,11750.0,11750.0,11750.0,3.4043,3.4043,3.4043,11807.1429,11763.3333,73.0297,3.2871,0.6215,-3.2922,-3.2922
2021-05-27,beras,1,1,11750.0,2021,5,2,3,21,0,0,12150.0,11750.0,11750.0,-3.2922,0.0,0.0,11807.1429,11763.3333,73.0297,-0.1133,0.8794,0.0,0.0
2021-05-28,beras,1,1,11750.0,2021,5,2,4,21,0,0,11750.0,11750.0,11750.0,0.0,0.0,0.0,11807.1429,11763.3333,73.0297,-0.1133,0.8794,0.0,0.0
2021-05-29,beras,1,0,11750.0,2021,5,2,5,21,0,0,11750.0,11750.0,11750.0,0.0,0.0,0.0,11807.1429,11763.3333,73.0297,-0.1133,0.8794,0.0,0.0
2021-05-30,beras,1,0,11750.0,2021,5,2,6,21,0,0,11750.0,11750.0,11750.0,0.0,0.0,0.0,11807.1429,11763.3333,73.0297,-0.1133,0.8794,0.0,0.0
2021-05-31,beras,1,1,11750.0,2021,5,2,0,22,0,1,11750.0,11750.0,11750.0,0.0,0.0,0.0,11807.1429,11763.3333,73.0297,-0.1133,0.8794,0.0,-0.4255
2021-06-01,beras,1,1,12800.0,2021,6,2,1,22,1,0,11750.0,11750.0,11750.0,8.9362,8.9362,8.9362,11957.1429,11798.3333,202.7753,8.4899,1.8528,-8.2031,-8.2031
2021-06-02,beras,1,1,11750.0,2021,6,2,2,22,0,0,12800.0,12150.0,11750.0,-8.2031,-3.2922,0.0,11900.0,11798.3333,202.7753,-0.4097,2.418,0.0,-0.4255
2021-06-03,beras,1,1,11750.0,2021,6,2,3,22,0,0,11750.0,11750.0,11750.0,0.0,0.0,0.0,11900.0,11798.3333,202.7753,-0.4097,2.418,-0.4255,-0.4255
2021-06-04,beras,1,1,11750.0,2021,6,2,4,22,0,0,11750.0,11750.0,11750.0,0.0,0.0,0.0,11900.0,11798.3333,202.7753,-0.4097,2.418,-0.4255,-0.4255
2021-06-05,beras,1,0,11750.0,2021,6,2,5,22,0,0,11750.0,11750.0,11750.0,0.0,0.0,0.0,11900.0,11798.3333,202.7753,-0.4097,2.418,-0.4255,-0.4255
2021-06-06,beras,1,0,11750.0,2021,6,2,6,22,0,0,11750.0,11750.0,11750.0,0.0,0.0,0.0,11900.0,11798.3333,202.7753,-0.4097,2.418,-0.4255,0.0
2021-06-07,beras,1,1,11750.0,2021,6,2,0,23,0,0,11750.0,11750.0,11750.0,0.0,0.0,0.0,11900.0,11798.3333,202.7753,-0.4097,2.418,0.0,-0.4255
2021-06-08,beras,1,1,11750.0,2021,6,2,1,23,0,0,11750.0,12800.0,11750.0,0.0,-8.2031,0.0,11750.0,11798.3333,202.7753,-0.4097,2.418,0.0,-0.4255
2021-06-09,beras,1,1,11750.0,2021,6,2,2,23,0,0,11750.0,11750.0,11750.0,0.0,0.0,0.0,11750.0,11798.3333,202.7753,-0.4097,2.418,0.0,-0.4255
2021-06-10,beras,1,1,11700.0,2021,6,2,3,23,0,0,11750.0,11750.0,11750.0,-0.4255,-0.4255,-0.4255,11742.8571,11796.6667,203.3908,-0.8194,2.4194,0.4274,0.0
2021-06-11,beras,1,1,11700.0,2021,6,2,4,23,0,0,11700.0,11750.0,11750.0,0.0,-0.4255,-0.4255,11735.7143,11795.0,203.9904,-0.8054,2.4194,0.4274,0.0
2021-06-12,beras,1,0,11700.0,2021,6,2,5,23,0,0,11700.0,11750.0,11750.0,0.0,-0.4255,-0.4255,11728.5714,11793.3333,204.5741,-0.7914,2.4194,0.4274,0.0
2021-06-13,beras,1,0,11700.0,2021,6,2,6,23,0,0,11700.0,11750.0,11750.0,0.0,-0.4255,-0.4255,11721.4286,11791.6667,205.1422,-0.7774,2.4194,0.4274,0.0
